sku,category_name_1,price
Audionic6-954217-517827,Computing,535.0
samsung_B800BC_17,Mobiles & Tablets,1890.0
kcc_New York,Home & Living,120.0
kkc_Lemon Oasis Prickly Heat Powder,Home & Living,80.0
AC_75,Women's Fashion,999.0
KCC_OASIS LEMON,Beauty & Grooming,140.0
ESPICO_Classic Cotton-Skin-32,Women's Fashion,350.0
GBH-GL218-Fawn-11,Women's Fashion,1295.0
cr_PAN MASALA ( SWEET)-200 GM,Soghaat,130.0
Samsung GALAXY NOTE-5,Mobiles & Tablets,71999.0
Veet_12,Beauty & Grooming,330.0
MEGUIAR_G9719,Others,1100.0
MEGUIAR_M0716,Others,1520.0
Atiqa_AO-3,Beauty & Grooming,285.0
MYWALET_MW-001-D2-D-BROWN,Men's Fashion,512.0
BO_DIY-Rc-Red,Kids & Baby,4500.0
BO_topspeedRC-black,Kids & Baby,4800.0
Farah_1-A,Women's Fashion,2996.0
PucaM_SS-2715-GREY-43,Men's Fashion,1500.0
AKL_A131130455_SS-145_Black,Women's Fashion,6850.0
Turk & Fillmore Lazaretto Tan-46-12,Men's Fashion,14500.0
sst_preservatif-Regular fit-Xlarge,Men's Fashion,1950.0
Nz_6006-XL,Men's Fashion,1499.0
Ajmery_BRR-590-XL,Men's Fashion,899.0
shubinak_SM-WWB39-14-cargo-XL - 40,Men's Fashion,4000.0
renna_DC-DFB-GR,Men's Fashion,4400.0
redspot_9789696230007,School & Education,470.0
redspot_9789810445210,School & Education,920.0
redspot_9789810517397,School & Education,1000.0
redspot_9789696230243,School & Education,450.0
Eglo_13359,Home & Living,2000.0
RUB_Rubian_Selfie Stick,Mobiles & Tablets,800.0
Audionic_LT-489,Computing,525.0
Qmobile W15,Mobiles & Tablets,5050.0
Q MOBILE Noir W35,Mobiles & Tablets,5350.0
ajmery_TA-6,Men's Fashion,999.0
stitchers_TnT 021-L,Men's Fashion,1999.0
stitchers_TnT 004-L,Men's Fashion,1999.0
Rumi_257-Brown-L,Men's Fashion,3800.0
Rumi_1024-Grey-L,Men's Fashion,4600.0
CITY_White Shirt Half Sleeves Prep to X-8 - 10 yrs - Size 26,School & Education,720.0
sputnik_133/14-8,Men's Fashion,1400.0
bata_leena-5615458-39-6,Women's Fashion,399.0
Relaxsit_RS-57,Home & Living,2500.0
MYWALET_MW-007-BLACK,Men's Fashion,455.0
QMobile Noir Z10,Mobiles & Tablets,16500.0
Rajesh_RAJ57,Appliances,810.0
ihijab_PN037,Women's Fashion,719.0
dawlance_Reddish DW-115CHZ White,Appliances,13895.0
UK_Tea Rusk Sugar Free 220 Gms,Soghaat,95.0
Ctees_Paris Keychain,Men's Fashion,325.0
cr_ALMOND PLAIN-200 GM,Soghaat,410.0
Dany_Powerbank Pb- 42 ,Mobiles & Tablets,700.0
cr_CASHEW NUT ROASTED-200 GM,Soghaat,375.0
cr_PLUM IRANI (SWEET)-500 GM,Soghaat,448.0
cr_FIG-200 GM,Soghaat,260.0
cr_PEANUT ROASTED-200 GM,Soghaat,130.0
cr_PISTA SALTED-200 GM,Soghaat,390.0
J&J_JJWS-001,Kids & Baby,350.0
J&J_JJCM-003,Kids & Baby,250.0
Hstyle_HW-2016150,Beauty & Grooming,500.0
Hstyle_HW-2016159,Beauty & Grooming,405.0
Bjorn_WLBLBK005,Men's Fashion,1549.0
Audionic X-BOOM 5 Black,Computing,1761.0
vitamin_Prostate Support,Health & Sports,480.0
GFC_Ceiling V.I.P,Appliances,3600.0
Fitbit_Surge,Mobiles & Tablets,33000.0
kcc_Almas Pocket Perfume,Beauty & Grooming,120.0
RB_VASJPLSF262005002-M,Men's Fashion,1240.0
AKL_A131128708_SS-8_Pink,Women's Fashion,5975.0
Turbo_100197,Home & Living,65.0
YC_ODD-CHP-DIP-PLT,Home & Living,142.0
Turbo_100184,Home & Living,91.0
JBS_TAT-037,Home & Living,180.0
L&L_LLHPL807,Home & Living,215.0
noritake_NT4277M,Home & Living,770.0
JBS_WEN-066,Home & Living,380.0
kansai_Frosted Glass,\N,875.0
Turbo_100028,Home & Living,110.0
tram_TT23081005,Home & Living,70.0
Turbo_100120,Home & Living,208.0
Turbo_100057,Home & Living,195.0
Audionic_ B-770,Computing,1175.0
shopingmania_Ruby Necklace & Earrings Set,Women's Fashion,1499.0
sputnik_179/2-10,Men's Fashion,1500.0
Dany39525871458523879523,Computing,60.0
AUDIONIC6-954217-548944,Computing,450.0
MEGUIAR_G10307,Others,1400.0
HR_Masala Moong Dal 200g,Soghaat,200.0
BK1080200CF,Soghaat,144.0
AM-Light Beige Suit APS-5100-Medium,Men's Fashion,5500.0
AM-Sky Blue Shalwar Suit APS-5100-Medium,Men's Fashion,5500.0
PucaM_SS-15-BROWN-44,Men's Fashion,1275.0
AM-White Cotton Shalwar Suit  AES-1067-Medium,Men's Fashion,4500.0
HP P1102 - White_18,Computing,10950.0
shoppers stop_MagicGlass-3,\N,465.0
AKL_A131130486_SS-183_Peach,Women's Fashion,2338.0
sputnik_701/D14-11,Men's Fashion,1500.0
Samsung Metro 312 SM-B312E,Mobiles & Tablets,3499.0
redspot_9789696230144,School & Education,460.0
redspot_9789810841492,School & Education,930.0
redspot_9789696230106,School & Education,460.0
redspot_9810452144,School & Education,550.0
redspot_9789810780159,School & Education,930.0
redspot_9789810477189,School & Education,550.0
redspot_9789696230069,School & Education,460.0
redspot_9789696230205,School & Education,400.0
redspot_9789810517359,School & Education,1100.0
redspot_9789696230137,School & Education,470.0
redspot_9810824280,School & Education,550.0
redspot_9810477198,School & Education,550.0
Q MOBILE Noir W50,Mobiles & Tablets,6900.0
AKL_A131128810_SS-91_Green,Women's Fashion,1424.0
AKL_A131130512_SS-164_Grey,Women's Fashion,3209.0
amnaismail_AIL-377-B,Women's Fashion,2995.0
ajmery_AJ-123-XL,Men's Fashion,999.0
QMobile Noir X350 White - LW,Mobiles & Tablets,7350.0
BB_KIDSHD_PRI,Kids & Baby,799.0
kcc_Social Pocket Perfume,Beauty & Grooming,120.0
rute2_Coenzyme Q-10 ,Health & Sports,1445.0
Life source_GM-300,Health & Sports,999.0
Lunar_smart,Entertainment,891.0
HR_Nimbu Masala 200g,Soghaat,210.0
CK_730-Vest-Medium,Men's Fashion,169.0
mau_111033,Beauty & Grooming,260.0
Emo_S-26858-42,Men's Fashion,1699.0
UC_Mustard-tt-S,Men's Fashion,699.0
Hstyle_HW-2016175,Beauty & Grooming,525.0
samsung_ETA-U90JWSL_42,Mobiles & Tablets,790.0
audionic6-954217-564364,Entertainment,790.0
BB_KIDSHD_HORS,Kids & Baby,799.0
PucaM_SS-2041-BLACK GREEN-41,Men's Fashion,2200.0
PucaM_STARZ-NAVY -44,Men's Fashion,2200.0
vitamin_Dark Circles,Beauty & Grooming,552.0
vitamin_Vita Zinc,Health & Sports,320.0
osaka_24W SPIRAL,Appliances,151.0
noritake_NT4276M,Home & Living,770.0
Karak_Honey 1 Kg,Superstore,1275.0
Rubian_usb-fan-08,Appliances,699.0
bata_6616942-39-6,Women's Fashion,399.0
CBS_9780071701723,School & Education,3486.0
CBS_9780071464987,School & Education,2738.0
Fpakistan_FP040,Home & Living,874.0
mau_112936,Beauty & Grooming,260.0
Dynasty_Marvel By Dynasty-Off-White,Men's Fashion,2100.0
Xenium_WA-201637,\N,860.0
kreations_VN 10-M,Women's Fashion,1950.0
Atiqa_ASLE-07,Beauty & Grooming,280.0
pny_OU3 -32GB,\N,1300.0
osaka_12.5W LED BULB,Appliances,327.0
qzs_black & charcoal V shirt,Men's Fashion,895.0
AKL_A131128840_SS-44_Green,Women's Fashion,2253.0
AKL_A131128726_SS-63_Beige,Women's Fashion,2338.0
AKL_A131130488_SS-31_Peach,Women's Fashion,3209.0
Audionic_LT-488,Computing,250.0
Audionic_Studio 4,Computing,655.0
dynasty_Snow Berry-Black,Men's Fashion,3300.0
Teenz_E-H12,Women's Fashion,1450.0
vitamin_Ultra Muscle,Health & Sports,1200.0
ihijab_CN017,Women's Fashion,799.0
liberty_9780982423813,School & Education,1695.0
Audionic_Rb 104,Computing,11200.0
scent_CALVIN KLEIN FRESH 75ML,\N,10250.0
HOS_CKETW100,Beauty & Grooming,3300.0
J&J_JJNR19,Kids & Baby,399.0
J&J_JJNR20,Kids & Baby,399.0
osaka_5.5W LED BULB,Appliances,242.0
jackpot_JP-13,Appliances,1050.0
kcc_summer,Home & Living,120.0
PucaM_SS-2041-BLACK GREEN-42,Men's Fashion,2200.0
AKL_131699939_FMSG001-Dark Grey,Men's Fashion,1598.0
col qadri_Sentinels In The Sky,Books,1500.0
PHILIPS_HAIR TRIMMER QC 5130/15,Beauty & Grooming,3789.0
RS_Sohan Halwa_Tin-450 GM,Soghaat,300.0
Audionic_ECCO AH-715,Computing,390.0
sre_Omnivoltaic,Mobiles & Tablets,2150.0
Gasonline-MPT-205-MUSTARD-32,\N,1099.0
Turbo_100157,Home & Living,379.0
majestic_15 Pieces Cookware Set,Home & Living,5625.0
samsung_ETA-U90JWSN_44,Mobiles & Tablets,890.0
KI_bedsheet-2158,Home & Living,1399.0
L&S_meh006,Home & Living,1193.5
L&S_meh004,Home & Living,1065.0
kcc_Harmony Perfumed Talcum Powder-100gm,Beauty & Grooming,74.0
Mochi_MW-723-GR,Men's Fashion,1120.0
vitamin_Grape Seed Antioxidant Formula,Health & Sports,400.0
Audionic X-BOOM 5 White,Computing,1525.0
Lunar Lr010,Computing,225.0
ESPICO_Sports Bra-Black-Free size,Women's Fashion,480.0
ESPICO_Seamless-Skin-Free size,Women's Fashion,420.0
kcc_cool,Beauty & Grooming,180.0
gree_12LM4,Appliances,43879.0
ajmery_DE-2,Men's Fashion,899.0
ajmery_CHD-109,Women's Fashion,999.0
SA_302024-15.5,Men's Fashion,1454.0
Salience_SS111-L,Men's Fashion,1672.0
GG_RTW012-Large,Men's Fashion,1990.0
sst_Finch 2-Regular fit-Large,Men's Fashion,1950.0
vitamin_Acne Cream,Beauty & Grooming,552.0
cn_clc_ AS-220RTS,School & Education,875.0
rebelz_Crazy Folk 6 Subjects Notebook,School & Education,400.0
Atiqa_AB-9,Beauty & Grooming,285.0
mau_115173,Beauty & Grooming,760.0
mau_117445,Beauty & Grooming,730.0
mau_111041,Beauty & Grooming,200.0
tcl_ 24 inch D2720 HD Ready LED TV,Entertainment,15850.0
sstop_iflashotg3in1,Computing,2635.0
vitamin_Vita Growth,Health & Sports,1600.0
cr_CHAAR MAGHAZ,Soghaat,169.0
cr_SOUNF (SWEET),Soghaat,115.0
bata_comfit-8647502-42-8,Men's Fashion,699.0
Lunar Kb Expert Usb,Computing,360.0
rute2_2820,Health & Sports,1060.0
bata_comfit-8614096-40-6,Men's Fashion,599.0
bata_comfit-8647502-44-10,Men's Fashion,699.0
Audionic6-954217-519876,Computing,480.0
vitamin_Acne Cure FaceWash,Beauty & Grooming,400.0
ZM_NC1500,Computing,1000.0
Emo_HST-28676-XL,Men's Fashion,199.0
cr_PLUM IRANI (SWEET)-200 GM,Soghaat,195.0
vitamin_265 ,\N,792.0
emo_Emo-CS-28598-32,Men's Fashion,400.0
samsung_EP-PG920I-S6_28,Mobiles & Tablets,4490.0
ajmery_GRA-3-AJ-M,Men's Fashion,999.0
Dynasty_York By Dynasty-Charcoal,Men's Fashion,2275.0
Dynasty_Marvel By Dynasty-Navy,Men's Fashion,2100.0
rute2_6060,Health & Sports,1500.0
bata_comfit-8613714-42-8,Men's Fashion,999.0
Philips HR1600_00,Appliances,3861.0
Apple iPhone 6S Plus 128GB,Mobiles & Tablets,121499.0
JBS_OMA-303,Home & Living,740.0
JBS_OMA-137,Home & Living,872.0
JBS_OMA-048,Home & Living,328.0
JBS_ROS-076,Home & Living,620.0
JBS_SZ-004,Home & Living,520.0
Braun_Hair Straightener ES-1 ,Beauty & Grooming,3900.0
MACBOOK AIR 13-INCH 256 GB Flash Drive,Computing,145000.0
haier_24LK,Appliances,60205.0
R&I_eInverter Series 18000BTU,Appliances,63830.0
kkc_Electric Mosquito Destroyer Set,Appliances,200.0
BB_001,Home & Living,2900.0
JBS_TAT-187,Home & Living,2024.0
Veet_6,Beauty & Grooming,260.0
Audionic9-542175-10682,Computing,650.0
vitamin_Children Vitamins,Health & Sports,320.0
HR_Plain Bhujia 200g,Soghaat,210.0
HR_Chilli Chatak Lachha 200g,Soghaat,210.0
JBS_SL-STOR-039,Home & Living,100.0
Q&Q_RP00J010Y ,Men's Fashion,2550.0
Xenium_PFF-2016140,Beauty & Grooming,1150.0
Life source_LS-5001,Health & Sports,2080.0
Hstyle_HW-2016141,Beauty & Grooming,644.0
kaliz_3 IN 1,Appliances,850.0
Emo_SS-21775-43,Men's Fashion,1199.0
3m_70005045094,Superstore,670.0
ISN's 100% Whey Protein Chocolate,Health & Sports,2500.0
HR_Mint Lachha 200g,Soghaat,210.0
HR_Kaju Mixture 200g,Soghaat,335.0
Mochi_MW-703-CL Black,Men's Fashion,1280.0
kke_SCF68317,Kids & Baby,970.0
Hawks_A41-Green-XL,Men's Fashion,764.0
elite_EFP-402,Appliances,4490.0
cr_NAAR DRY DATES(200GM),Soghaat,110.0
sputnik_749/D14-8,Men's Fashion,1800.0
vitamin_Eye Formula,Health & Sports,400.0
ajmery_SA-PP3,Women's Fashion,1350.0
kreations_VN 10-L,Women's Fashion,1950.0
samsung_B600BC_11,Mobiles & Tablets,1490.0
ld_fruit-STRAWBERRY,Others,120.0
kkc_Lavender Push n Fresh Set,Home & Living,156.0
WE_MA16,Women's Fashion,1658.0
EGO_E02368-SML-PR00-S,Women's Fashion,1950.0
ci_A023-L,Men's Fashion,1435.5
philips_HR1538_63,Appliances,5505.0
Relaxsit_RS-44,Home & Living,2400.0
BO_ty901-red,Kids & Baby,1790.0
UK_Namkino Spicy Namak Paray 180 Gms,Soghaat,80.0
BK1110200CF,Soghaat,175.0
philips_HR1613_67,Appliances,5375.0
AKL_GFTR109-L,Women's Fashion,1475.0
pak_MP-4,Home & Living,680.0
AKL_A131130469_SS-179_Pink,Women's Fashion,2695.0
Relaxsit_RS-38,Home & Living,2300.0
Dany72474879523146147852-1,Computing,350.0
AM-Sky Blue Shalwar Suit APS-5100-Large,Men's Fashion,5500.0
naushemian_0012-L,Men's Fashion,4200.0
kcc_sandalwood,Home & Living,120.0
Farah_6-A,Women's Fashion,2996.0
Farah_7-B,Women's Fashion,2996.0
dawlance_Microwave Oven MD-7 - 20 litres,Appliances,6055.0
Rajesh_RAJ68,Mobiles & Tablets,750.0
Aleesa_ALG-16-4092-M,Men's Fashion,923.0
Haier_Klassic Neon T20,Mobiles & Tablets,3499.0
Samsung Galaxy J1 Ace,Mobiles & Tablets,10999.0
kcc_Mushk-ul-Hind,Home & Living,120.0
KCC_KCC_OASIS APPLE,Beauty & Grooming,140.0
MYWALET_MW-038-BROWN,Men's Fashion,455.0
Emo_PS-28554-M,Men's Fashion,500.0
CK_530-Boxer-Large,Men's Fashion,217.0
BO_Piano-1,Kids & Baby,990.0
s_tv_KDL-50W800C,Entertainment,151545.0
MEGUIAR_G17216,Others,1550.0
itter_AB 1219,Beauty & Grooming,250.0
bed&rest_Pony Parade,Home & Living,630.0
Q&Q_F303-405Y,Women's Fashion,2550.0
Q&Q_F105-403Y,Women's Fashion,2550.0
Mochi_MW-712-CL,Men's Fashion,1680.0
Audionic6-954217-514581,Computing,675.0
UK_ Gift Box Almond Patisa 500 Gms,Soghaat,300.0
casio_MTP-E305D-2AVDF,Men's Fashion,6050.0
kcc_Xtreme Tempted Men Shower Gel,Beauty & Grooming,143.0
HOS_IMPFW100,Beauty & Grooming,6300.0
cr_PAN MASALA ( SWEET)-500 GM,Soghaat,265.0
Haier i70,Mobiles & Tablets,12530.0
liberty_9780719560057,Books,1195.0
liberty_9788129111241,Books,1050.0
Audionic_BT-230,Mobiles & Tablets,1525.0
BO_shovel-truck-orange,Kids & Baby,490.0
BO_medicalkit-CR-12,Kids & Baby,390.0
kcc_jasmine,Home & Living,120.0
ajmery_RAJ-P3-M,Men's Fashion,999.0
ISN's 100% Whey Protein - Pack of 2,Health & Sports,4500.0
UK_Ramdan Gift Box 2,\N,925.0
UK_Soan Papdi Chocolate 250 Gms,Soghaat,150.0
JBS_WEN-062,Home & Living,3160.0
AC_ac38d-black,Women's Fashion,999.0
hol_D1,\N,999.0
Teenz_P-1006,Women's Fashion,2500.0
ihijab_PN038,Women's Fashion,719.0
Rajesh_RAJ020,Others,875.0
Audionic Max-550,Entertainment,3000.0
HR_Heeng Jeera Peanuts 200g,Soghaat,180.0
Audionic Vision 9,Computing,4900.0
MYWALET_MW-001-D2-BROWN,Men's Fashion,512.0
JBS_SL-STOR-004,Home & Living,156.0
Fpakistan_FP034,Home & Living,874.0
Farah_2-A,Women's Fashion,2996.0
mm_AG-697,Appliances,1870.0
HOS_JLSW100,Beauty & Grooming,2995.0
HOS_DVFCWW100,Beauty & Grooming,3000.0
mau_118103,Beauty & Grooming,970.0
Oriflame_30719,Beauty & Grooming,850.0
vitamin_Super Ginseng 800,Health & Sports,800.0
Rubian_usb-lamp-fan,Appliances,499.0
s_tv_KDL-43W800C,Entertainment,95360.0
RUB_Kingston_16 gb USB Flash drive,Computing,700.0
QmobileNoir i1,Mobiles & Tablets,6390.0
samsung_ EO-EG920BW_75,Mobiles & Tablets,1490.0
AKL_A131130466_SS-177_Grey,Women's Fashion,2695.0
kcc_blaze,Beauty & Grooming,140.0
AKL_A131128760_SS-21_Black,Women's Fashion,3975.0
HR_Falahari Mixture 200g,Soghaat,210.0
UK_Cake Rusk Original 700 Gms,Soghaat,355.0
UK_Cake Rusk Sugar Free 350 Gms,Soghaat,290.0
UK_Gift Box Kaju Katli 500 Gms,Soghaat,665.0
UK_Gift Box Kaju Katli 300 Gms,Soghaat,400.0
cr_ALMOND SALTED-200 GM,Soghaat,400.0
osaka_15W SPIRAL ,Appliances,133.0
osaka_11W SPIRAL ,Appliances,124.0
b&d_White Light Weight Iron  F150,Appliances,2325.0
Nokia 215,Mobiles & Tablets,3915.0
b&d_Heavy Weight Iron F500,Appliances,2285.0
pak_C-5,Home & Living,1106.0
stinnos_957,Kids & Baby,1700.0
UC_SP-065-XL,Men's Fashion,700.0
J&J_JJPS-001S,Kids & Baby,495.0
crest_Pelikano Junior Fountain Pen,School & Education,700.0
anex_AG 18,Home & Living,950.0
Test Hazir Product-Karachi,\N,5.0
test-product-00,\N,5.0
J&J_JJFC-012,Kids & Baby,395.0
AKL_DL-07-BROWN,Women's Fashion,1499.0
J&J_JJFC-004,Kids & Baby,395.0
bata_comfit-8617096-44-10,Men's Fashion,599.0
HR_Aloo Bhujia 200g,Soghaat,210.0
Hstyle_HW-2016151,Beauty & Grooming,405.0
QmobileNoir i2,Mobiles & Tablets,6990.0
greenroot_Husn-E-Yousuf,Beauty & Grooming,550.0
L&S_meh002,Home & Living,1065.0
Dawlance_LVS-15 1ton,Appliances,34000.0
Hstyle_HW-2016148,Beauty & Grooming,300.0
bata_comfit-8719091-43-9,Men's Fashion,599.0
ajmery_AJ-123-M,Men's Fashion,999.0
sst_JORDAN-Slim Fit-M,Men's Fashion,1950.0
sputnik_177/9-9,Men's Fashion,1500.0
UK_Nan Khatai Original 360 Gms,Soghaat,200.0
jackpot_JP-719B,Appliances,1050.0
greenroot_rose water 100ml,Beauty & Grooming,150.0
cr_CHANA BLACK SUPER-500 GM,Soghaat,188.0
greenroot_Mix Pickle,Soghaat,140.0
greenroot_Lemon Pickle,Soghaat,140.0
greenroot_Natural Khawa tea 50gm,Soghaat,100.0
samsung_EP-TA20U_51,Mobiles & Tablets,1490.0
vitamin_Breast Enlargement,Beauty & Grooming,750.0
hijabh_Jilbab-798-52x,Women's Fashion,5900.0
vitamin_Vitamin C & Lemon Cream,Health & Sports,690.0
sputnik_815/14-10,Men's Fashion,2600.0
Veet_7,Beauty & Grooming,260.0
StripyInterior_Disney Cars Rug,Home & Living,1699.0
iPhone SE-64GB,Mobiles & Tablets,64499.0
GG_RTW012-Small,Men's Fashion,1990.0
R&I_Chopper CH-580,Appliances,3585.0
UK_Namkino Coated Peanuts 200 Gms,Soghaat,100.0
Rajesh_RAJ019,Beauty & Grooming,1625.0
rhythm_G1201S-05,Men's Fashion,18599.0
sputnik_516/9-10,Men's Fashion,5500.0
rebelz_Bright Aqua 2 Subjects Notebook,School & Education,220.0
mau_111031,Beauty & Grooming,260.0
BK5110250CL,Soghaat,234.0
WE_KX-TSC930CID,Mobiles & Tablets,1800.0
Rajesh_RAJ47,Beauty & Grooming,1370.0
AKL_A131130499_SS-153_Blue,Women's Fashion,3775.0
Elan_S-M034,Women's Fashion,1313.0
Mochi_MB-808-BB-36,Men's Fashion,840.0
casio_MRW-200H-1BVDF,Men's Fashion,1950.0
sputnik_701/5-10,Men's Fashion,1500.0
Maguari_KTS1/A_1,Home & Living,735.0
3m_08840 Sound,Others,1310.0
RUB_Kemei_KM-580 A,Beauty & Grooming,1499.0
Royal_Emperor (W/Proof) 56,Appliances,3500.0
Bold_Spice,Beauty & Grooming,299.0
Rajesh_Travel Steam Iron,Appliances,2130.0
UK_ Cake Rusk Original 350 Gms,Soghaat,190.0
RUB_Rubian Massager,Beauty & Grooming,700.0
sputnik_1340/2DT 10T-10,Men's Fashion,4000.0
sputnik_1340/2DT 10T-9,Men's Fashion,4000.0
shubinak_SM-WWT-34-15-S,Men's Fashion,2200.0
Elan_S-M017,Women's Fashion,863.0
Rajesh_RAJ43,Appliances,850.0
L&L_LLABF722,Home & Living,480.0
greenroot_Hair Growth Oil,Beauty & Grooming,500.0
bata_dor-6616871-37-4,Women's Fashion,799.0
AKL_GMTP005_Green-L,Men's Fashion,1450.0
dawlance_Toscana15 INVERTER 1.0 Ton AC,Appliances,62500.0
Lacie_9000146,\N,7990.0
Al-Bakio_1A170,School & Education,120.0
gree_18LM4,Appliances,54080.0
kcc_sweethome,Home & Living,120.0
Rajesh_Black Glue Gun,Home & Living,1000.0
stitchers_TnT 033-M,Men's Fashion,1499.0
QMobile Power 1000,Mobiles & Tablets,2950.0
salience_SK101-M,Men's Fashion,1999.0
Emo_BT-28364-M,Men's Fashion,1250.0
asimjofa_AJL-4B,Women's Fashion,5597.0
Rajesh_RAJ76,Superstore,810.0
Elite_Self Balancing Electric Scooter ,Kids & Baby,23999.0
Seven Star_KB-Mix5,Home & Living,570.0
sanasafinaz_march16_2A-Nationwide Delivery,Women's Fashion,5200.0
sanasafinaz_march16_10A-Nationwide Delivery,Women's Fashion,5950.0
sanasafinaz_march16_7A-Nationwide Delivery,Women's Fashion,6750.0
HH-arabis_0120-JC-81_Black-54,Women's Fashion,3000.0
Samsung Galaxy Grand Prime G530H,Mobiles & Tablets,16999.0
Emo-MH-13511 Blue Striped Cotton HoodieLarge,Men's Fashion,599.0
vitamin_Whitening Honey & Almond Nourishment Cream,Beauty & Grooming,690.0
vitamin_Whitening Apricot Scrub,Beauty & Grooming,690.0
Posh_Band CS0159-16,Men's Fashion,1267.5
bata_6614943-39-6,Women's Fashion,449.0
R&I_Homage Inverter 1200VA,Appliances,15450.0
BK1010200CF,Soghaat,195.0
BK1100200CF,Soghaat,220.0
BK1050200CF,Soghaat,315.0
s_tv_KDL-60W600B,Entertainment,190725.0
dawlance_Toscana30 INVERTER 1.5 Ton AC,Appliances,72700.0
Rubian_usb-fan-010,Appliances,1999.0
Q MOBILE S5 Lite,Mobiles & Tablets,11900.0
AT-ABC123P2-36,Kids & Baby,442.55
AT-GP-15,Kids & Baby,208.75
LALA_SSE-09B,Women's Fashion,2250.0
MEGUIAR_G18516,Others,1150.0
R&I_HIC-101,Appliances,3750.0
kcc_urban,Beauty & Grooming,160.0
Samsung Galaxy A5 A510F (2016),Mobiles & Tablets,39999.0
Emo-WB-25527 Black Wool Long CoatMedium,Women's Fashion,2050.0
qmobile_A1,Mobiles & Tablets,6950.0
samsung_32J4100,Entertainment,29590.0
UC_Pack of 2 R-neck (RW)-XL,Men's Fashion,799.0
Raf_RQ-15305-M,Men's Fashion,3600.0
Am-PTV_AES-1057-M,Men's Fashion,3500.0
The Vitamin Company Kojic Acid Whitening Cream 40GM,\N,500.0
vers_Soft Skin Revival Lotion-150ml,Beauty & Grooming,195.0
J&J_JJNR32,Kids & Baby,399.0
HOS-m_CKOM100,Beauty & Grooming,2800.0
Ego-E02403-FR0-Boundaries-M,Women's Fashion,2550.0
ajmery_BAT-3-XL,Men's Fashion,999.0
Emo_S-25758-42,Men's Fashion,2100.0
sap_Flip Flops with Glass-7,Women's Fashion,3050.0
we_VG1,Women's Fashion,1200.0
Q&Q_Q399-002Y,Women's Fashion,1700.0
ST_1402_W_P,Appliances,2000.0
West Point_WF-3119,Appliances,1253.0
Elan_S-M032,Women's Fashion,975.0
stitchers_TnT 012-S,Men's Fashion,1999.0
liberty_9781445448046,Books,595.0
Philips_HP8117,Beauty & Grooming,2502.0
ST_B1771W_35,Appliances,1941.0
casio_MTP-1303L-1AVDF,Men's Fashion,2600.0
SCIFI_Cars_SC4203CFR,School & Education,445.0
SCIFI_Spider Man_SC4203SPD,School & Education,445.0
lenovo_59435963,Mobiles & Tablets,19600.0
qzs_Red & Black Stylish Zipper Hoodie,Women's Fashion,1295.0
emo_Emo-S-19717-M,Men's Fashion,650.0
Paramount_9789694947525,School & Education,50.0
mohas_MH S1-32,Men's Fashion,1300.0
Rajesh_RAJ013,Appliances,1375.0
Audionic_LT-475 ,Computing,275.0
hol_B-05,Men's Fashion,1200.0
hol_B-68F-34,Men's Fashion,899.0
R-tree_RTP051-34,Men's Fashion,1699.0
R-tree_RTP056-34,Men's Fashion,1699.0
Aleesa_ALG-SRT1-M,Men's Fashion,615.0
TM_TM/BRF-004-M,Men's Fashion,249.0
duma_2055916556699,Home & Living,449.0
duma_4561254076083,\N,449.0
duma_2055916556897,Home & Living,1749.0
kcc_Paradise Perfumed Talcum Powder-200gm,Beauty & Grooming,143.0
kcc_Xtreme Horizon Men Shower Gel,Beauty & Grooming,143.0
ajmery_FT-010,Women's Fashion,999.0
ESPICO_Multi Set-Red-34,Women's Fashion,890.0
Teenz_E-1545-8,Women's Fashion,1950.0
US-MSAC-08,\N,799.0
CA_shirt-Medium,Men's Fashion,799.0
CA_shirt-Large,Men's Fashion,799.0
amnaismail_AIL-378-B,Women's Fashion,2995.0
CK_530-Vest-Small,Men's Fashion,164.0
Farah_4-B,Women's Fashion,2996.0
shubinak_SSW14-Scarf-14A,Women's Fashion,1800.0
Fcafew_13295-M,Women's Fashion,1595.0
Ego_E02398-OW0-MDM,Women's Fashion,3449.0
AUDIONIC6-954127-514503,Computing,250.0
BFk_Shark Design Denim |OF12 -3-4 yrs,Kids & Baby,735.0
BFk_Girl's Jeans with Cross Stitch Design |OF73 -9-10Y,Kids & Baby,833.0
USwinter_US-WGT-1-9-10Y,Kids & Baby,1199.0
ISN's 100% Whey Protein Vanilla,Health & Sports,2500.0
Xenium_JEW-2016116,Women's Fashion,700.0
infinix_Note 2 Grey,Mobiles & Tablets,16000.0
Qmobile LT500,Mobiles & Tablets,10500.0
CK_730-VestSleeves-Large,Men's Fashion,217.0
Infinix_Hot 3 Pro X553 ,Mobiles & Tablets,15200.0
bata_leena-5178224-40-7,Women's Fashion,999.0
BK5110250MK,Soghaat,234.0
anex_AG 10,Appliances,750.0
metro_10300003-Fawn-7,Women's Fashion,1695.0
jackpot_JP-7777,Appliances,1230.0
Xenium_BM-2016185,Beauty & Grooming,1498.0
bata_leena-6618940-41-8,Women's Fashion,399.0
